title,rating,box_office,budget,runtime,release_year,sadness,joy,love,anger,fear,surprise,Team_Review_Score_sum,Team_Review_Score_mean,Team_Audience_Score_Mean,Team_Tomato_Meter_Mean,Team_Num_reviews,Cast_Review_Score_sum,Cast_Review_Score_mean,Cast_Audience_Score_Mean,Cast_Tomato_Meter_Mean,Cast_Num_reviews,Cast_audienceScore,Cast_tomatoMeter,Team_audienceScore,Team_tomatoMeter,is_in_collection,collection_id,collection_box_office_average,cast_top_1_contrib,cast_top_2_contrib,cast_top_3_contrib,cast_top_4_contrib,cast_top_5_contrib,director_top_1_contrib,writer_top_1_contrib,writer_top_2_contrib,writer_top_3_contrib,distributor_top_1_contrib,,sony pictures releasing,universal pictures,warner bros.,new line cinema,columbia pictures,warner bros. pictures,buena vista pictures distribution,paramount pictures,20th century fox,surround,dolby sr,dts,sdds,dolby digital,some violence,some language,drug use,violence,sexual content,thematic elements,sexuality,nudity,language,pervasive language,action,sci-fi,romance,kids & family,drama,adventure,comedy,horror,fantasy,mystery & thriller,Unknown Cast,Star Studded Cast,Steady Performers,Emerging Ensemble,Unknown Director / Writer,Established Team,Blockbuster Team,Emerging Director / Writer
crossroads,3,61100000.0,10.0,94.0,2002.0,0.0465542078018188,0.0032115376088768,0.000732869724743,0.9442543387413024,0.0047927675768733,0.0004543130635283,0.0,0.0,79.0,41.0,1.0,-0.3818,-0.3818,30.0,20.0,1.0,68.0,38.0,40.0,15.0,False,0.0,0.0,607016000.0,101990909.0909091,61100000.0,57018712.42307692,21571296.0,24581000.0,97900000.0,,,96204226.7745098,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
croupier,0,7075068.0,0.0,94.0,1998.0,0.0127761624753475,0.013851978816092,0.0028753268998116,0.5975028872489929,0.3701858520507812,0.0028077750466763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,79.0,95.0,False,0.0,0.0,103729354.35714285,7075068.0,7075068.0,7075068.0,2822188.8333333335,13770013.75,3599320.0,,,7075068.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
cruel intentions,6,75900000.0,10500000.0,97.0,1999.0,0.0054460577666759,0.0121856331825256,0.0026855743490159,0.9056509137153624,0.0732269361615181,0.0008048172458074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,16.0,71.0,42.0,True,52789.0,75900000.0,112941332.4,74822222.22222222,71001577.05,36016090.307692304,,56640000.0,40293468.5,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
cry freedom,0,15000000.0,29000000.0,157.0,1987.0,0.0038257581181824,0.0039066611789166,0.0005953104118816,0.9882529377937316,0.0031140141654759,0.0003053645486943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,21.0,88.0,84.0,False,0.0,0.0,105867668.75,101345716.83333333,52714729.75,,,43586523.4,,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
cuba,0,5600000.0,7000000.0,122.0,1979.0,0.9800416827201844,0.0010471607092767,0.0003706477000378,0.0117954658344388,0.0062061538919806,0.0005388157442212,0.0,0.0,0.0,0.0,0.0,0.6369,0.6369,82.0,95.0,1.0,90.0,94.0,69.0,75.0,False,0.0,0.0,88098062.0,73686126.04545455,23000000.0,20598408.57142857,11200000.0,76809228.25,7966666.666666667,,,27549082.85333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
cube,0,501818.0,250000.0,90.0,1997.0,0.0061422362923622,0.0281408950686454,0.0013293268857523,0.0869599729776382,0.8739633560180664,0.003464282490313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,42.0,51.0,True,432.0,501818.0,7363847.0,501818.0,501818.0,251072.5,,700091.5,501818.0,501818.0,501818.0,2717383.0555555555,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
cujo,0,21200000.0,6000000.0,93.0,1983.0,0.0122229419648647,0.0011261414038017,0.0013379100710153,0.9375812411308287,0.0472825616598129,0.000449057581136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,46.0,60.0,False,0.0,0.0,188673103.4,21200000.0,21200000.0,21200000.0,20366666.666666668,14451800.0,51412139.375,21200000.0,21200000.0,90600000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
curdled,0,49620.0,2300000.0,88.0,1996.0,0.0022935201413929,0.0026577834505587,0.0034444942139089,0.4619331061840057,0.5219677686691284,0.0077033098787069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,0.0,0.0,60587405.0,51583291.11111111,49620.0,49620.0,49620.0,49620.0,49620.0,,,31932416.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
curious george,0,70000000.0,50000000.0,87.0,2006.0,0.1653287708759308,0.7790058255195618,0.0095761837437748,0.0357349030673503,0.0074294977821409,0.0029248897917568,0.0,0.0,0.0,0.0,0.0,41.0925,0.318546511627907,63.41860465116279,55.565891472868216,129.0,47.0,51.0,69.0,70.0,True,55428.0,70000000.0,220745389.2222222,101818083.125,101650486.27272727,77596766.91666667,44098373.666666664,70000000.0,119850000.0,54200000.0,,98087031.61585365,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False
curly sue,0,33700000.0,25000000.0,102.0,1991.0,0.0121705224737524,0.8781998753547668,0.0043702232651412,0.0844463631510734,0.0161497723311185,0.0046632741577923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,27.0,24.0,14.0,False,0.0,0.0,33700000.0,20973744.0,13112459.285714285,,,45387500.0,92365217.39130434,,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
curse of the pink panther,0,4491986.0,11000000.0,109.0,1983.0,0.0014018287183716,0.0019826551433652,0.0004345034831203,0.0214450974017381,0.973136842250824,0.0015990717802196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,92.0,78.0,89.0,True,937.0,17516794.4,124363995.33333333,17055179.625,16636794.4,5968379.666666667,4491986.0,21533978.636363637,4491986.0,,,95957567.36842105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
curse of the pink panther,0,4491986.0,11000000.0,109.0,1983.0,0.0014018287183716,0.0019826551433652,0.0004345034831203,0.0214450974017381,0.973136842250824,0.0015990717802196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,92.0,78.0,89.0,True,937.0,17516794.4,124363995.33333333,17055179.625,16636794.4,5968379.666666667,4491986.0,21533978.636363637,4491986.0,,,95957567.36842105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
cursed,3,25100000.0,38000000.0,97.0,2005.0,0.464342325925827,0.0165963340550661,0.0019989835564047,0.4175582230091095,0.0966295227408409,0.0028745816089212,-5.796100000000001,-0.1073351851851852,48.407407407407405,52.90384615384615,54.0,6.325200000000001,0.6325200000000001,59.9,43.4,10.0,69.0,66.0,40.0,12.0,False,0.0,0.0,200623300.0,90380263.42857143,49692465.07692308,41638722.833333336,11087500.0,56078947.368421055,94957142.85714285,,,31932416.65,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
curtains,0,1000000.0,3700000.0,89.0,1983.0,0.0027203580830246,0.0022617424838244,0.000720031268429,0.4586877226829529,0.533168375492096,0.0024418188259005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,,,False,0.0,0.0,53533333.333333336,3200000.0,1288250.0,1000000.0,1000000.0,1000000.0,1000000.0,,,9323378.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
cutters way,0,1729274.0,3000000.0,109.0,1981.0,0.002472651656717,0.0014873180771246,0.0005112283979542,0.0486127249896526,0.9453790187835692,0.0015370778273791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,72.0,38.0,55.0,False,0.0,0.0,80194138.09523809,60390808.42424242,1928934.75,1729274.0,,3539440.5,1729274.0,929271.0,,27549082.85333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
cutthroat island,0,16000000.0,92000000.0,124.0,1995.0,0.0826089531183242,0.0169309433549642,0.0028103480581194,0.3020453155040741,0.591945469379425,0.0036589303053915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,45.0,31.0,False,0.0,0.0,98100000.0,41000000.0,38943066.72727273,20732812.0,11654769.125,94453651.61538461,152650000.0,95443088.0,,27675385.9122807,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
cyborg,0,9500000.0,500000.0,82.0,1989.0,0.0057859760709106,0.004018978215754,0.0009351543849334,0.9325762391090392,0.0559953264892101,0.0006883828318677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,11.0,19.0,12.0,True,98853.0,9500000.0,60800000.0,17800000.0,9500000.0,9500000.0,,12666075.25,9500000.0,,,6321278.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
cyclone,0,41174.0,750000.0,83.0,1987.0,0.0424899086356163,0.2023057639598846,0.0065346611663699,0.6556785106658936,0.0915472581982612,0.0014438455691561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,,False,0.0,0.0,43925404.81818182,1100724.6666666667,41174.0,41174.0,41174.0,41174.0,41174.0,,,2139267.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
cypher,0,898365.0,7000000.0,95.0,2002.0,0.0089074866846203,0.0005713765858672,0.000404122081818,0.0012410313356667,0.9870070219039916,0.0018690888537093,0.0992,0.0330666666666666,76.0,64.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,42.0,51.0,False,0.0,0.0,81200949.33333333,12326296.846153846,898365.0,898365.0,,700091.5,898365.0,,,31932416.65,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
cz12,3,171338930.0,26000000.0,123.0,2012.0,0.1228489652276039,0.0308688599616289,0.0024572706315666,0.5492042303085327,0.2885316610336303,0.0060890056192874,114.4182,0.2118855555555555,57.75185185185185,52.96268656716418,270.0,56.2449,0.2214366141732283,57.3503937007874,54.1468253968254,254.0,58.0,52.0,83.0,77.0,False,0.0,0.0,171338930.0,171338930.0,171338930.0,171338930.0,120358084.54545455,171338930.0,171338930.0,171338930.0,171338930.0,171338930.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
d2 the mighty ducks,0,45600000.0,0.0,106.0,1994.0,0.0533162355422973,0.3856712877750397,0.0095364227890968,0.5385710597038269,0.009502368979156,0.0034026189241558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,46.0,22.0,True,10709.0,39750779.0,45600000.0,34865671.71428572,21035927.0,15502577.0,,29950000.0,27970467.4,,,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
d3 the mighty ducks,0,22900000.0,0.0,104.0,1996.0,0.0351416431367397,0.7579590082168579,0.0075679859146475,0.1778766959905624,0.0167534258216619,0.0047013377770781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,35.0,5.0,True,10709.0,39750779.0,34865671.71428572,33300034.363636363,22900000.0,,,15012962.25,27970467.4,23616162.0,12300000.0,89519306.73285198,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
daddy day camp,1,18200000.0,6000000.0,89.0,2007.0,0.0102419182658195,0.2363207936286926,0.172789067029953,0.5724320411682129,0.0045883343555033,0.0036277780309319,,,,,,,,,,,,,,,True,228887.0,91300000.0,116439797.83333333,43852970.0,26340000.0,19100000.0,18200000.0,18200000.0,180925000.0,180925000.0,89300000.0,122711155.8005865,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
daddy day care,1,164400000.0,60000000.0,92.0,2003.0,0.5087834596633911,0.3116662204265594,0.0050934851169586,0.1330417245626449,0.0394162572920322,0.0019988380372524,,,,,,,,,,,,,,,True,228887.0,91300000.0,177025000.0,151658486.5909091,108739112.27777778,76175752.33333333,37715767.89473684,110783333.33333333,89300000.0,,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
daddys dyin whos got the will,0,1373728.0,4000000.0,95.0,1990.0,0.9964885711669922,0.0006107970257289,0.0002331803261768,0.0007297804113477,0.0017145450692623,0.0002231803809991,,,,,,,,,,,,,,,False,0.0,0.0,114394321.36363636,37884600.6,30148458.07142857,6556254.833333333,1286864.0,1373728.0,1373728.0,,,8648583.470588235,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
daddys little girls,3,31600000.0,10000000.0,95.0,2007.0,0.0149875814095139,0.0051060607656836,0.0021195472218096,0.0363158546388149,0.9406399130821228,0.0008309782715514,3.2742,0.0962999999999999,89.41176470588235,25.352941176470587,17.0,2.805,0.5609999999999999,68.4,38.2,5.0,31.0,27.0,93.0,26.0,False,0.0,0.0,287898461.53846157,49281818.18181818,41654245.125,31600000.0,,46180000.0,46933333.333333336,,,75342094.912,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
dallas buyers club,6,55000000.0,5000000.0,117.0,2013.0,0.3973247408866882,0.0053842202760279,0.0030441507697105,0.111888475716114,0.4797423183917999,0.0026160387787967,0.0,0.0,93.0,100.0,1.0,34.4972,0.269509375,58.5625,48.19685039370079,128.0,52.0,23.0,54.0,54.0,False,0.0,0.0,114944261.69565217,81684909.875,68109922.66666667,,,37233333.333333336,55000000.0,,,45449443.25454546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
daltry calhoun,3,12500.0,3000000.0,100.0,2005.0,0.0044880677014589,0.6129616498947144,0.3730396926403045,0.0067862509749829,0.0010603816481307,0.0016639418900012,,,,,,,,,,,,,,,False,0.0,0.0,116912060.5263158,99101562.5,44865969.90909091,41621577.88888889,4156250.0000000005,12500.0,12500.0,,,31932416.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
damage,0,31000000.0,0.0,111.0,1992.0,0.0100876102223992,0.8572976589202881,0.0196934211999177,0.0848939269781112,0.022610243409872,0.005417107604444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,77.0,100.0,False,0.0,0.0,176212500.0,69182382.20833333,35185601.8,18475425.0,10247005.5,15564634.0,,,,46525723.94594595,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
